action,y_true,y_pred,gender,loss,total_cost,confidence,step,ai_penalty_gender0,ai_penalty_gender1
AI,1,1,0,0.0,0.0,0.8960931222366849,13553,0.0,0.0
AI,1,1,0,0.0,0.0,0.8953077288092963,13554,0.0,0.0
AI,0,0,1,0.0,0.0,0.9777649763456455,13555,0.0,0.0
AI,1,1,0,0.0,0.0,0.8622523563670452,13556,0.0,0.0
AI,1,1,0,0.0,0.0,0.903616430718657,13557,0.0,0.0
AI,1,1,0,0.0,0.0,0.8992250244713853,13558,0.0,0.0
AI,1,1,1,0.0,0.0,0.8231586746569794,13559,0.0,0.0
AI,1,1,0,0.0,0.0,0.6211199481316897,13560,0.0,0.0
AI,0,0,1,0.0,0.0,0.9946107825022732,13561,0.0,0.0
AI,0,0,0,0.0,0.0,0.9775953085527246,13562,0.0,0.0
AI,0,0,1,0.0,0.0,0.9788576484890972,13563,0.0,0.0
AI,1,1,1,0.0,0.0,0.8876034016797067,13564,0.0,0.0
AI,1,1,0,0.0,0.0,0.6396913767236263,13565,0.0,0.0
AI,0,1,0,1.0,1.0,0.7063226878471724,13566,0.0,0.0
AI,1,1,1,0.0,0.0,0.8942898160785766,13567,0.0,0.0
AI,0,1,0,1.0,1.0,0.5551133659706308,13568,0.0,0.0
AI,0,0,0,0.0,0.0,0.9776419469387726,13569,0.0,0.0
AI,1,1,0,0.0,0.0,0.5790025975635252,13570,0.0,0.0
AI,1,1,1,0.0,0.0,0.9202907150345976,13571,0.0,0.0
AI,1,1,1,0.0,0.0,0.9214637007978327,13572,0.0,0.0
AI,1,1,1,0.0,0.0,0.8239170992424365,13573,0.0,0.0
AI,1,1,1,0.0,0.0,0.6645769552683076,13574,0.0,0.0
AI,1,1,0,0.0,0.0,0.8257248672432793,13575,0.0,0.0
AI,0,0,1,0.0,0.0,0.9785025850119734,13576,0.0,0.0
AI,1,1,0,0.0,0.0,0.8607693534964227,13577,0.0,0.0
AI,1,1,0,0.0,0.0,0.815234312781973,13578,0.0,0.0
AI,1,1,0,0.0,0.0,0.559572720824913,13579,0.0,0.0
AI,1,1,0,0.0,0.0,0.8616114893332986,13580,0.0,0.0
AI,1,1,1,0.0,0.0,0.9208189819984997,13581,0.0,0.0
AI,1,1,0,0.0,0.0,0.877247640590477,13582,0.0,0.0
AI,0,0,1,0.0,0.0,0.9937334843629707,13583,0.0,0.0
AI,0,1,0,1.0,1.0,0.9044326164624932,13584,0.0,0.0
AI,1,1,0,0.0,0.0,0.8660512970283994,13585,0.0,0.0
AI,1,1,0,0.0,0.0,0.9203458070253566,13586,0.0,0.0
AI,1,1,0,0.0,0.0,0.8816932821406072,13587,0.0,0.0
AI,1,1,1,0.0,0.0,0.8675720685920828,13588,0.0,0.0
AI,1,1,1,0.0,0.0,0.9243706160666628,13589,0.0,0.0
AI,1,1,0,0.0,0.0,0.9110463208017568,13590,0.0,0.0
AI,0,0,0,0.0,0.0,0.9769087130800261,13591,0.0,0.0
AI,1,1,1,0.0,0.0,0.8683469374214567,13592,0.0,0.0
AI,1,1,1,0.0,0.0,0.6774147228127535,13593,0.0,0.0
AI,1,1,0,0.0,0.0,0.8995857477522928,13594,0.0,0.0
AI,1,1,1,0.0,0.0,0.8705198002461264,13595,0.0,0.0
AI,1,1,1,0.0,0.0,0.8894495344057093,13596,0.0,0.0
AI,0,0,1,0.0,0.0,0.9718728068442217,13597,0.0,0.0
AI,0,0,1,0.0,0.0,0.974057693734741,13598,0.0,0.0
AI,1,1,1,0.0,0.0,0.6133373577174271,13599,0.0,0.0
AI,1,1,1,0.0,0.0,0.9146744721451394,13600,0.0,0.0
AI,0,1,1,1.0,1.0,0.8959907119486388,13601,0.0,0.0
AI,0,0,1,0.0,0.0,0.9852567958488293,13602,0.0,0.0
AI,1,1,0,0.0,0.0,0.8820490126756291,13603,0.0,0.0
AI,1,1,1,0.0,0.0,0.9020561706970642,13604,0.0,0.0
AI,1,1,1,0.0,0.0,0.9093074987442102,13605,0.0,0.0
AI,0,0,0,0.0,0.0,0.9732412626210777,13606,0.0,0.0
AI,1,1,1,0.0,0.0,0.8757622760226658,13607,0.0,0.0
AI,0,0,0,0.0,0.0,0.9732652870981899,13608,0.0,0.0
AI,1,1,1,0.0,0.0,0.8666672026397648,13609,0.0,0.0
AI,1,1,1,0.0,0.0,0.806920433397601,13610,0.0,0.0
AI,1,1,1,0.0,0.0,0.8232774625640387,13611,0.0,0.0
AI,1,1,1,0.0,0.0,0.5398288982196289,13612,0.0,0.0
AI,0,1,0,1.0,1.0,0.9250593947338499,13613,0.0,0.0
AI,1,1,0,0.0,0.0,0.9272683392406507,13614,0.0,0.0
AI,1,1,0,0.0,0.0,0.5939454438653387,13615,0.0,0.0
AI,0,1,1,1.0,1.0,0.9074448330337248,13616,0.0,0.0
AI,1,1,1,0.0,0.0,0.5883999758789742,13617,0.0,0.0
AI,1,1,1,0.0,0.0,0.9348796133342674,13618,0.0,0.0
AI,1,1,1,0.0,0.0,0.9266459884312551,13619,0.0,0.0
AI,1,1,1,0.0,0.0,0.9438138848280022,13620,0.0,0.0
AI,1,1,1,0.0,0.0,0.8147863441514411,13621,0.0,0.0
AI,1,1,1,0.0,0.0,0.8411484899978582,13622,0.0,0.0
AI,0,0,1,0.0,0.0,0.9835631648916348,13623,0.0,0.0
AI,1,1,1,0.0,0.0,0.5495894938601973,13624,0.0,0.0
AI,0,0,1,0.0,0.0,0.9781567503420825,13625,0.0,0.0
AI,0,0,1,0.0,0.0,0.9805351957219972,13626,0.0,0.0
AI,1,1,0,0.0,0.0,0.9213185176738994,13627,0.0,0.0
AI,1,1,1,0.0,0.0,0.8675720685920828,13628,0.0,0.0
AI,0,0,0,0.0,0.0,0.7146451964755425,13629,0.0,0.0
AI,1,1,0,0.0,0.0,0.8459584235177211,13630,0.0,0.0
AI,1,1,0,0.0,0.0,0.9101060002738756,13631,0.0,0.0
AI,1,1,1,0.0,0.0,0.9303169945587614,13632,0.0,0.0
AI,1,1,1,0.0,0.0,0.9078968413842029,13633,0.0,0.0
AI,1,1,1,0.0,0.0,0.884271936841483,13634,0.0,0.0
AI,1,1,0,0.0,0.0,0.9061160890194785,13635,0.0,0.0
AI,1,1,0,0.0,0.0,0.8942170977212595,13636,0.0,0.0
AI,1,1,0,0.0,0.0,0.8675720685920828,13637,0.0,0.0
AI,1,1,0,0.0,0.0,0.9072905064974581,13638,0.0,0.0
AI,0,0,0,0.0,0.0,0.9802726646137292,13639,0.0,0.0
AI,1,1,1,0.0,0.0,0.8591981380339024,13640,0.0,0.0
AI,0,0,1,0.0,0.0,0.9803438011325968,13641,0.0,0.0
AI,1,1,1,0.0,0.0,0.8648829178106194,13642,0.0,0.0
AI,1,1,1,0.0,0.0,0.8239970801755081,13643,0.0,0.0
AI,0,1,1,1.0,1.0,0.8863789797313952,13644,0.0,0.0
AI,1,1,0,0.0,0.0,0.8110628342818174,13645,0.0,0.0
AI,1,1,1,0.0,0.0,0.9180119928798005,13646,0.0,0.0
AI,1,1,1,0.0,0.0,0.9011797041971643,13647,0.0,0.0
AI,1,1,0,0.0,0.0,0.8675720685920828,13648,0.0,0.0
AI,1,1,1,0.0,0.0,0.8424931344640469,13649,0.0,0.0
AI,1,1,0,0.0,0.0,0.8934491815030764,13650,0.0,0.0
AI,0,1,0,1.0,1.0,0.9111628206221345,13651,0.0,0.0
AI,0,1,0,1.0,1.0,0.8726329557549934,13652,0.0,0.0
AI,0,0,1,0.0,0.0,0.9769816909086616,13653,0.0,0.0
AI,0,0,1,0.0,0.0,0.9832101722882898,13654,0.0,0.0
AI,1,1,0,0.0,0.0,0.8424184419466384,13655,0.0,0.0
AI,0,0,1,0.0,0.0,0.9769816909086616,13656,0.0,0.0
AI,1,1,0,0.0,0.0,0.7742270879009345,13657,0.0,0.0
AI,1,1,0,0.0,0.0,0.8232774625640387,13658,0.0,0.0
AI,1,1,1,0.0,0.0,0.8974300771204197,13659,0.0,0.0
AI,0,0,0,0.0,0.0,0.9780187689021199,13660,0.0,0.0
AI,1,1,0,0.0,0.0,0.8999856517284428,13661,0.0,0.0
AI,1,1,0,0.0,0.0,0.8402860260472907,13662,0.0,0.0
AI,1,1,0,0.0,0.0,0.8232981513757563,13663,0.0,0.0
AI,1,1,0,0.0,0.0,0.8424184419466384,13664,0.0,0.0
AI,1,1,1,0.0,0.0,0.8424184419466384,13665,0.0,0.0
AI,0,0,1,0.0,0.0,0.9840512047254293,13666,0.0,0.0
AI,1,1,0,0.0,0.0,0.8759563881008303,13667,0.0,0.0
AI,1,1,0,0.0,0.0,0.8520755933314564,13668,0.0,0.0
AI,1,1,1,0.0,0.0,0.8999417666635706,13669,0.0,0.0
AI,1,1,0,0.0,0.0,0.9056761382320154,13670,0.0,0.0
AI,1,1,0,0.0,0.0,0.904454161019593,13671,0.0,0.0
AI,1,1,0,0.0,0.0,0.8424931344640469,13672,0.0,0.0
AI,0,0,0,0.0,0.0,0.9723084164220397,13673,0.0,0.0
AI,1,1,1,0.0,0.0,0.9262253615677831,13674,0.0,0.0
AI,0,0,1,0.0,0.0,0.9749545935558948,13675,0.0,0.0
AI,1,1,1,0.0,0.0,0.7963589110071635,13676,0.0,0.0
AI,0,0,1,0.0,0.0,0.9794008487041972,13677,0.0,0.0
AI,1,1,1,0.0,0.0,0.8639860561860363,13678,0.0,0.0
AI,1,1,1,0.0,0.0,0.9301217647246167,13679,0.0,0.0
AI,0,0,1,0.0,0.0,0.9825728365571229,13680,0.0,0.0
AI,0,1,0,1.0,1.0,0.5402838767467624,13681,0.0,0.0
AI,1,1,1,0.0,0.0,0.8305616079637715,13682,0.0,0.0
AI,1,1,1,0.0,0.0,0.8289934654641995,13683,0.0,0.0
AI,1,1,1,0.0,0.0,0.8361282359061324,13684,0.0,0.0
AI,0,1,1,1.0,1.0,0.8763728779093023,13685,0.0,0.0
AI,1,1,1,0.0,0.0,0.8757148422945281,13686,0.0,0.0
AI,1,1,1,0.0,0.0,0.9158095460952216,13687,0.0,0.0
AI,1,1,1,0.0,0.0,0.9268066558685982,13688,0.0,0.0
AI,1,1,1,0.0,0.0,0.6322806721521144,13689,0.0,0.0
AI,1,1,1,0.0,0.0,0.8048681256271376,13690,0.0,0.0
AI,1,1,0,0.0,0.0,0.8765583167287968,13691,0.0,0.0
AI,0,1,0,1.0,1.0,0.8660512970283994,13692,0.0,0.0
AI,1,1,0,0.0,0.0,0.5881751313124312,13693,0.0,0.0
AI,1,1,0,0.0,0.0,0.9118856787485419,13694,0.0,0.0
AI,1,1,0,0.0,0.0,0.823663923682135,13695,0.0,0.0
AI,1,1,0,0.0,0.0,0.7814822097452867,13696,0.0,0.0
AI,0,1,1,1.0,1.0,0.6240342636362676,13697,0.0,0.0
AI,0,1,1,1.0,1.0,0.8029346914045364,13698,0.0,0.0
AI,1,1,0,0.0,0.0,0.8977096426915525,13699,0.0,0.0
AI,1,1,1,0.0,0.0,0.8345108435169303,13700,0.0,0.0
AI,1,1,0,0.0,0.0,0.536002224321018,13701,0.0,0.0
AI,1,1,1,0.0,0.0,0.8353770312282846,13702,0.0,0.0
AI,1,1,0,0.0,0.0,0.8823928412667076,13703,0.0,0.0
AI,1,1,1,0.0,0.0,0.8943811106305837,13704,0.0,0.0
AI,1,1,0,0.0,0.0,0.8811198004656167,13705,0.0,0.0
AI,1,1,0,0.0,0.0,0.8755252497991488,13706,0.0,0.0
AI,1,1,1,0.0,0.0,0.8800130036838805,13707,0.0,0.0
AI,1,1,1,0.0,0.0,0.8820015503912588,13708,0.0,0.0
AI,0,0,1,0.0,0.0,0.5491158367464009,13709,0.0,0.0
AI,1,1,0,0.0,0.0,0.9072367353367214,13710,0.0,0.0
AI,0,0,1,0.0,0.0,0.6771340981192826,13711,0.0,0.0
AI,1,1,0,0.0,0.0,0.7889979999186472,13712,0.0,0.0
AI,1,1,0,0.0,0.0,0.8722154864205709,13713,0.0,0.0
AI,1,1,0,0.0,0.0,0.9087841837371734,13714,0.0,0.0
AI,0,1,0,1.0,1.0,0.619411569595162,13715,0.0,0.0
AI,1,1,0,0.0,0.0,0.8029346914045364,13716,0.0,0.0
AI,1,1,0,0.0,0.0,0.9000580079225621,13717,0.0,0.0
AI,1,1,0,0.0,0.0,0.6366291256907035,13718,0.0,0.0
AI,1,1,0,0.0,0.0,0.8681891583975758,13719,0.0,0.0
AI,1,1,0,0.0,0.0,0.7985064999727751,13720,0.0,0.0
AI,0,1,1,1.0,1.0,0.8298394194813797,13721,0.0,0.0
AI,1,1,0,0.0,0.0,0.8713675057736993,13722,0.0,0.0
AI,1,1,1,0.0,0.0,0.9064718165561338,13723,0.0,0.0
AI,1,1,1,0.0,0.0,0.870905897733078,13724,0.0,0.0
AI,1,1,0,0.0,0.0,0.8364841371772943,13725,0.0,0.0
AI,1,1,0,0.0,0.0,0.5512665022096261,13726,0.0,0.0
AI,1,1,0,0.0,0.0,0.8561971638942735,13727,0.0,0.0
AI,1,1,1,0.0,0.0,0.558442007662453,13728,0.0,0.0
AI,0,1,1,1.0,1.0,0.7286995185743205,13729,0.0,0.0
AI,0,1,1,1.0,1.0,0.535592541228066,13730,0.0,0.0
AI,1,1,1,0.0,0.0,0.8224002098397103,13731,0.0,0.0
AI,0,0,1,0.0,0.0,0.9779120620985061,13732,0.0,0.0
AI,1,1,0,0.0,0.0,0.5150771562677617,13733,0.0,0.0
AI,1,1,0,0.0,0.0,0.9047664952396863,13734,0.0,0.0
AI,1,1,0,0.0,0.0,0.5204026759279873,13735,0.0,0.0
AI,0,1,1,1.0,1.0,0.875672512352461,13736,0.0,0.0
AI,1,1,1,0.0,0.0,0.9110315936230456,13737,0.0,0.0
AI,0,0,0,0.0,0.0,0.9731173092100687,13738,0.0,0.0
AI,0,0,0,0.0,0.0,0.9772073627823993,13739,0.0,0.0
AI,1,1,1,0.0,0.0,0.6177817749186938,13740,0.0,0.0
AI,1,1,0,0.0,0.0,0.8220852926790302,13741,0.0,0.0
AI,1,1,0,0.0,0.0,0.90266895799418,13742,0.0,0.0
AI,1,1,1,0.0,0.0,0.8755014366143424,13743,0.0,0.0
AI,1,1,0,0.0,0.0,0.9127942394131547,13744,0.0,0.0
AI,1,1,1,0.0,0.0,0.8267367226082605,13745,0.0,0.0
AI,1,1,1,0.0,0.0,0.6191750359006576,13746,0.0,0.0
AI,1,1,1,0.0,0.0,0.8885214268755426,13747,0.0,0.0
AI,1,1,1,0.0,0.0,0.8922579380006933,13748,0.0,0.0
AI,1,1,0,0.0,0.0,0.886013116315217,13749,0.0,0.0
AI,1,1,1,0.0,0.0,0.8221679591110307,13750,0.0,0.0
AI,1,1,0,0.0,0.0,0.875672512352461,13751,0.0,0.0
AI,1,1,0,0.0,0.0,0.9101957169290568,13752,0.0,0.0
AI,1,1,0,0.0,0.0,0.9144995996067042,13753,0.0,0.0
AI,0,0,1,0.0,0.0,0.988945003879668,13754,0.0,0.0
AI,1,0,0,1.0,1.0,0.8609211910460493,13755,0.0,0.0
AI,1,1,0,0.0,0.0,0.9082609122717245,13756,0.0,0.0
AI,1,1,1,0.0,0.0,0.9146202186838769,13757,0.0,0.0
AI,0,0,0,0.0,0.0,0.9744829807113493,13758,0.0,0.0
AI,1,1,0,0.0,0.0,0.9020561706970642,13759,0.0,0.0
AI,1,1,0,0.0,0.0,0.8281752914140494,13760,0.0,0.0
AI,1,1,0,0.0,0.0,0.9047508841380095,13761,0.0,0.0
AI,1,1,0,0.0,0.0,0.8957662991656357,13762,0.0,0.0
AI,1,1,0,0.0,0.0,0.8221679591110307,13763,0.0,0.0
AI,0,0,1,0.0,0.0,0.9798238336231163,13764,0.0,0.0
AI,1,1,1,0.0,0.0,0.8688552911106269,13765,0.0,0.0
AI,1,1,1,0.0,0.0,0.6419963683017744,13766,0.0,0.0
AI,1,1,1,0.0,0.0,0.8775491848945925,13767,0.0,0.0
AI,1,1,1,0.0,0.0,0.905087627775304,13768,0.0,0.0
AI,0,1,0,1.0,1.0,0.9124964124765993,13769,0.0,0.0
AI,1,1,0,0.0,0.0,0.822345822610264,13770,0.0,0.0
AI,1,1,0,0.0,0.0,0.6240308322801831,13771,0.0,0.0
AI,1,1,0,0.0,0.0,0.7586219326894585,13772,0.0,0.0
AI,1,1,1,0.0,0.0,0.8224002098397103,13773,0.0,0.0
AI,0,1,0,1.0,1.0,0.8728604733449064,13774,0.0,0.0
AI,1,1,1,0.0,0.0,0.7187867951978302,13775,0.0,0.0
AI,0,0,1,0.0,0.0,0.9719971489309629,13776,0.0,0.0
AI,1,1,0,0.0,0.0,0.8224002098397103,13777,0.0,0.0
AI,1,1,1,0.0,0.0,0.8316092366696026,13778,0.0,0.0
AI,1,1,1,0.0,0.0,0.5770278955575479,13779,0.0,0.0
AI,0,1,1,1.0,1.0,0.6762490838255782,13780,0.0,0.0
AI,1,1,1,0.0,0.0,0.6035969317579004,13781,0.0,0.0
AI,1,1,0,0.0,0.0,0.9118405388720097,13782,0.0,0.0
AI,1,1,0,0.0,0.0,0.9118405388720097,13783,0.0,0.0
AI,1,1,0,0.0,0.0,0.899492134110442,13784,0.0,0.0
AI,1,1,0,0.0,0.0,0.9184673807652182,13785,0.0,0.0
AI,1,1,0,0.0,0.0,0.6128863846505015,13786,0.0,0.0
AI,1,1,0,0.0,0.0,0.8842281161833536,13787,0.0,0.0
AI,1,1,1,0.0,0.0,0.9111199197839918,13788,0.0,0.0
AI,1,1,1,0.0,0.0,0.9140540255318209,13789,0.0,0.0
AI,1,1,1,0.0,0.0,0.8226468460133685,13790,0.0,0.0
AI,1,1,0,0.0,0.0,0.8905653105459986,13791,0.0,0.0
AI,1,1,0,0.0,0.0,0.9147123393654185,13792,0.0,0.0
AI,1,1,0,0.0,0.0,0.914701030584393,13793,0.0,0.0
AI,0,0,1,0.0,0.0,0.9783299523339591,13794,0.0,0.0
AI,1,1,0,0.0,0.0,0.8549412338017787,13795,0.0,0.0
AI,1,1,0,0.0,0.0,0.8549412338017787,13796,0.0,0.0
AI,1,1,0,0.0,0.0,0.8549412338017787,13797,0.0,0.0
AI,1,1,0,0.0,0.0,0.8803757505325874,13798,0.0,0.0
AI,0,1,1,1.0,1.0,0.8649283813899705,13799,0.0,0.0
AI,1,1,0,0.0,0.0,0.8583696725799272,13800,0.0,0.0
AI,0,0,1,0.0,0.0,0.9869118337892608,13801,0.0,0.0
AI,0,0,0,0.0,0.0,0.9836129350940823,13802,0.0,0.0
AI,1,1,0,0.0,0.0,0.8467632999502843,13803,0.0,0.0
AI,0,0,0,0.0,0.0,0.9789724921611563,13804,0.0,0.0
AI,1,1,1,0.0,0.0,0.9105224582918549,13805,0.0,0.0
AI,1,1,1,0.0,0.0,0.8549412338017787,13806,0.0,0.0
AI,0,0,1,0.0,0.0,0.9803012829671148,13807,0.0,0.0
AI,0,1,1,1.0,1.0,0.7794574208125189,13808,0.0,0.0
AI,0,0,1,0.0,0.0,0.9799177413822711,13809,0.0,0.0
AI,0,1,0,1.0,1.0,0.8239970801755081,13810,0.0,0.0
AI,1,1,0,0.0,0.0,0.5857508915309317,13811,0.0,0.0
AI,0,0,0,0.0,0.0,0.9917164977356877,13812,0.0,0.0
AI,0,1,0,1.0,1.0,0.8247835855314289,13813,0.0,0.0
AI,1,1,0,0.0,0.0,0.7921550458820581,13814,0.0,0.0
AI,0,0,0,0.0,0.0,0.9893455033944314,13815,0.0,0.0
AI,0,0,1,0.0,0.0,0.9824036286877585,13816,0.0,0.0
AI,0,1,1,1.0,1.0,0.7885176235373369,13817,0.0,0.0
AI,0,0,0,0.0,0.0,0.9742853041079664,13818,0.0,0.0
AI,0,0,0,0.0,0.0,0.9746565694008712,13819,0.0,0.0
AI,1,1,0,0.0,0.0,0.8239970801755081,13820,0.0,0.0
AI,0,0,1,0.0,0.0,0.9782014919782172,13821,0.0,0.0
AI,0,0,1,0.0,0.0,0.978353214650135,13822,0.0,0.0
AI,0,0,1,0.0,0.0,0.987046699607864,13823,0.0,0.0
AI,0,0,1,0.0,0.0,0.9874526502488365,13824,0.0,0.0
AI,0,1,1,1.0,1.0,0.822711925888855,13825,0.0,0.0
AI,0,0,0,0.0,0.0,0.9785656681230623,13826,0.0,0.0
AI,0,0,1,0.0,0.0,0.9888371106701467,13827,0.0,0.0
AI,0,0,0,0.0,0.0,0.9835882843525292,13828,0.0,0.0
AI,0,0,1,0.0,0.0,0.9871630336829738,13829,0.0,0.0
AI,0,0,0,0.0,0.0,0.9803318793646754,13830,0.0,0.0
AI,1,1,0,0.0,0.0,0.5497465337807127,13831,0.0,0.0
AI,1,0,1,1.0,1.0,0.5687157127955366,13832,0.0,0.0
AI,1,1,1,0.0,0.0,0.7234616198864241,13833,0.0,0.0
AI,1,1,1,0.0,0.0,0.8276377117832612,13834,0.0,0.0
AI,0,0,0,0.0,0.0,0.9786379315141085,13835,0.0,0.0
AI,1,1,1,0.0,0.0,0.8221767058436378,13836,0.0,0.0
AI,1,1,0,0.0,0.0,0.8286476755168115,13837,0.0,0.0
AI,0,1,0,1.0,1.0,0.8593053608415507,13838,0.0,0.0
AI,1,1,0,0.0,0.0,0.8214514998786384,13839,0.0,0.0
AI,1,1,1,0.0,0.0,0.8232981513757563,13840,0.0,0.0
AI,1,1,1,0.0,0.0,0.8283947002408176,13841,0.0,0.0
AI,0,0,0,0.0,0.0,0.9917753660194478,13842,0.0,0.0
AI,0,0,1,0.0,0.0,0.9872166685256698,13843,0.0,0.0
AI,1,1,0,0.0,0.0,0.8575548883396833,13844,0.0,0.0
AI,1,1,1,0.0,0.0,0.9027858441854386,13845,0.0,0.0
AI,1,1,0,0.0,0.0,0.8718338209562206,13846,0.0,0.0
AI,0,1,0,1.0,1.0,0.8262179386342187,13847,0.0,0.0
AI,1,1,0,0.0,0.0,0.8788370376966524,13848,0.0,0.0
AI,0,0,1,0.0,0.0,0.9786547836598141,13849,0.0,0.0
AI,1,1,1,0.0,0.0,0.8486018814855477,13850,0.0,0.0
AI,1,1,1,0.0,0.0,0.8904795569854705,13851,0.0,0.0
AI,1,1,0,0.0,0.0,0.8239390162777515,13852,0.0,0.0
AI,1,1,0,0.0,0.0,0.8265221044838956,13853,0.0,0.0
AI,0,0,0,0.0,0.0,0.9918985120919098,13854,0.0,0.0
AI,1,1,1,0.0,0.0,0.8711259051411802,13855,0.0,0.0
AI,1,1,1,0.0,0.0,0.8805344939579051,13856,0.0,0.0
AI,1,1,0,0.0,0.0,0.87633254384829,13857,0.0,0.0
AI,1,1,0,0.0,0.0,0.827551207887246,13858,0.0,0.0
AI,1,1,1,0.0,0.0,0.7931670418535812,13859,0.0,0.0
AI,0,0,0,0.0,0.0,0.9875299409703622,13860,0.0,0.0
AI,1,1,0,0.0,0.0,0.8636414978955138,13861,0.0,0.0
AI,0,0,0,0.0,0.0,0.9724274871912536,13862,0.0,0.0
AI,1,1,1,0.0,0.0,0.9159146398467962,13863,0.0,0.0
AI,1,1,1,0.0,0.0,0.8219733897087856,13864,0.0,0.0
AI,1,1,0,0.0,0.0,0.8727411696915818,13865,0.0,0.0
AI,0,0,0,0.0,0.0,0.9872517221579054,13866,0.0,0.0
AI,1,1,1,0.0,0.0,0.6013888521976923,13867,0.0,0.0
AI,1,1,1,0.0,0.0,0.8726019413349313,13868,0.0,0.0
AI,1,1,1,0.0,0.0,0.8610784556974169,13869,0.0,0.0
AI,1,0,0,1.0,1.0,0.5878093704248024,13870,0.0,0.0
AI,0,1,1,1.0,1.0,0.8298465939833658,13871,0.0,0.0
AI,1,1,1,0.0,0.0,0.8280023646451301,13872,0.0,0.0
AI,1,1,1,0.0,0.0,0.8562071878609888,13873,0.0,0.0
AI,1,1,0,0.0,0.0,0.8732249896277491,13874,0.0,0.0
AI,1,1,0,0.0,0.0,0.8289025887948812,13875,0.0,0.0
AI,0,1,1,1.0,1.0,0.5911938694538039,13876,0.0,0.0
AI,0,0,0,0.0,0.0,0.9921227666363919,13877,0.0,0.0
AI,1,1,1,0.0,0.0,0.8281693355416,13878,0.0,0.0
AI,0,1,0,1.0,1.0,0.5810084559174806,13879,0.0,0.0
AI,0,0,0,0.0,0.0,0.9730053439709879,13880,0.0,0.0
AI,0,0,0,0.0,0.0,0.9727391469356452,13881,0.0,0.0
AI,1,1,1,0.0,0.0,0.8300104049668423,13882,0.0,0.0
AI,1,1,0,0.0,0.0,0.5489523052294003,13883,0.0,0.0
AI,0,1,0,1.0,1.0,0.5775911901556586,13884,0.0,0.0
AI,1,1,0,0.0,0.0,0.8221968016028779,13885,0.0,0.0
AI,0,0,0,0.0,0.0,0.9871995870844674,13886,0.0,0.0
AI,1,1,0,0.0,0.0,0.8755766284522697,13887,0.0,0.0
AI,0,1,1,1.0,1.0,0.5889213380936621,13888,0.0,0.0
AI,1,1,1,0.0,0.0,0.8763868775395908,13889,0.0,0.0
AI,0,0,0,0.0,0.0,0.97327529071253,13890,0.0,0.0
AI,1,1,0,0.0,0.0,0.825913282267468,13891,0.0,0.0
AI,0,1,0,1.0,1.0,0.8280697129105625,13892,0.0,0.0
AI,1,1,1,0.0,0.0,0.7412607934687585,13893,0.0,0.0
AI,1,1,0,0.0,0.0,0.8599883241704311,13894,0.0,0.0
AI,1,1,1,0.0,0.0,0.7203787300480913,13895,0.0,0.0
AI,1,1,0,0.0,0.0,0.9003494867656701,13896,0.0,0.0
AI,1,1,1,0.0,0.0,0.83013151424706,13897,0.0,0.0
AI,1,1,1,0.0,0.0,0.8269601536863537,13898,0.0,0.0
AI,0,1,0,1.0,1.0,0.9097891960604685,13899,0.0,0.0
AI,1,1,0,0.0,0.0,0.7167140051508548,13900,0.0,0.0
AI,1,1,0,0.0,0.0,0.8763868775395908,13901,0.0,0.0
AI,0,0,1,0.0,0.0,0.9729419947788273,13902,0.0,0.0
AI,1,1,1,0.0,0.0,0.8735768404667054,13903,0.0,0.0
AI,0,0,0,0.0,0.0,0.9743140773185694,13904,0.0,0.0
AI,1,1,0,0.0,0.0,0.8617203081363447,13905,0.0,0.0
AI,1,1,0,0.0,0.0,0.562322322399729,13906,0.0,0.0
AI,0,0,1,0.0,0.0,0.9793589856377759,13907,0.0,0.0
AI,0,0,1,0.0,0.0,0.9741736775073805,13908,0.0,0.0
AI,0,0,1,0.0,0.0,0.9886700355627522,13909,0.0,0.0
AI,0,0,0,0.0,0.0,0.9887116618414884,13910,0.0,0.0
AI,1,1,1,0.0,0.0,0.8218387560952596,13911,0.0,0.0
AI,1,1,0,0.0,0.0,0.8441932450956392,13912,0.0,0.0
AI,1,1,0,0.0,0.0,0.7186571638342432,13913,0.0,0.0
AI,0,1,0,1.0,1.0,0.8275339916695852,13914,0.0,0.0
AI,1,0,0,1.0,1.0,0.5347480414780172,13915,0.0,0.0
AI,1,1,0,0.0,0.0,0.7185022973741032,13916,0.0,0.0
AI,0,1,1,1.0,1.0,0.7285440831804959,13917,0.0,0.0
AI,0,1,1,1.0,1.0,0.7178591610649484,13918,0.0,0.0
AI,1,1,0,0.0,0.0,0.5595520861777168,13919,0.0,0.0
AI,1,1,1,0.0,0.0,0.8630370976302355,13920,0.0,0.0
AI,0,0,0,0.0,0.0,0.978430016096351,13921,0.0,0.0
AI,1,1,1,0.0,0.0,0.9110315936230456,13922,0.0,0.0
AI,0,0,0,0.0,0.0,0.9806238066281722,13923,0.0,0.0
AI,0,0,0,0.0,0.0,0.9812513730650814,13924,0.0,0.0
AI,1,1,1,0.0,0.0,0.5592471284155156,13925,0.0,0.0
AI,0,1,0,1.0,1.0,0.7574468391878082,13926,0.0,0.0
AI,0,0,0,0.0,0.0,0.9800950401563749,13927,0.0,0.0
AI,1,1,1,0.0,0.0,0.8299169776525707,13928,0.0,0.0
AI,1,1,0,0.0,0.0,0.7141114236121022,13929,0.0,0.0
