action,y_true,y_pred,gender,loss,total_cost,confidence
HUMAN,0,0,0,0.0,0.8,0.5403979686355231
HUMAN,0,0,0,0.0,0.8,0.5350149044808334
AI,1,1,1,0.0,0.0,0.9033750465763927
AI,1,0,0,1.0,1.0,0.9723115304305525
HUMAN,1,0,0,1.0,1.8,0.7734338600757555
HUMAN,1,1,1,0.0,0.8,0.6102709561718342
AI,0,0,1,0.0,0.0,0.9782492354333925
AI,1,1,1,0.0,0.0,0.8208902689444045
AI,1,1,0,0.0,0.0,0.896537535280217
AI,1,1,0,0.0,0.0,0.9147469840157539
AI,1,1,1,0.0,0.0,0.7910048209988841
AI,0,0,1,0.0,0.0,0.9917141888726837
AI,0,1,1,1.0,1.0,0.8666757378767738
AI,1,1,0,0.0,0.0,0.8806416630086942
AI,0,1,0,1.0,1.0,0.9070155408739093
AI,0,0,1,0.0,0.0,0.9910779697635252
AI,1,1,0,0.0,0.0,0.886941738635129
AI,1,1,1,0.0,0.0,0.8253092138654422
HUMAN,1,0,1,1.0,1.8,0.5597791172269238
AI,0,1,0,1.0,1.0,0.826009289242208
AI,0,0,0,0.0,0.0,0.9847277819745133
AI,1,1,1,0.0,0.0,0.9078054058054402
AI,1,1,0,0.0,0.0,0.9070092653085637
HUMAN,1,1,1,0.0,0.8,0.6179567762877087
AI,0,0,1,0.0,0.0,0.9797120585473859
AI,1,1,1,0.0,0.0,0.9058648359968519
AI,1,1,1,0.0,0.0,0.9146914205429304
AI,0,0,0,0.0,0.0,0.9857075297416013
HUMAN,0,0,1,0.0,0.8,0.54528378554533
AI,0,1,0,1.0,1.0,0.8868188530363309
AI,0,1,1,1.0,1.0,0.8148188674245882
AI,0,1,0,1.0,1.0,0.9228096206111427
AI,1,1,0,0.0,0.0,0.8213291244173533
HUMAN,1,0,1,1.0,1.8,0.730640713812518
AI,0,0,0,0.0,0.0,0.9734746862743283
AI,0,0,1,0.0,0.0,0.9824558901883014
HUMAN,1,1,1,0.0,0.8,0.5569153046704126
AI,1,1,0,0.0,0.0,0.8855914105347429
AI,1,1,0,0.0,0.0,0.8752949072381971
AI,1,1,1,0.0,0.0,0.8241897051506077
AI,0,0,1,0.0,0.0,0.9895241512772349
AI,0,1,1,1.0,1.0,0.900038141887685
AI,1,1,1,0.0,0.0,0.8826625398664074
AI,0,0,1,0.0,0.0,0.9879875907705129
AI,1,1,0,0.0,0.0,0.8125482355910785
AI,0,0,1,0.0,0.0,0.9788319737396197
AI,1,1,0,0.0,0.0,0.9449368864161738
AI,1,1,1,0.0,0.0,0.904850145658188
HUMAN,1,1,1,0.0,0.8,0.5778647986828881
AI,1,1,1,0.0,0.0,0.9209525438792072
AI,1,1,1,0.0,0.0,0.9273718012135213
AI,1,1,0,0.0,0.0,0.9071825737716587
AI,1,1,0,0.0,0.0,0.875672512352461
AI,1,1,0,0.0,0.0,0.8727260679151326
AI,0,0,1,0.0,0.0,0.9777499105115812
AI,0,1,1,1.0,1.0,0.8219649259482589
AI,0,0,0,0.0,0.0,0.9831592798422873
AI,0,0,0,0.0,0.0,0.9789742440596403
AI,1,1,1,0.0,0.0,0.9059974599022516
AI,1,1,0,0.0,0.0,0.8107203523391607
AI,1,1,0,0.0,0.0,0.9154461514473159
HUMAN,0,1,1,1.0,1.8,0.6613215003319364
AI,1,1,0,0.0,0.0,0.8715851468519684
AI,1,1,0,0.0,0.0,0.9380602788187712
AI,0,1,1,1.0,1.0,0.8259125631703348
AI,1,1,1,0.0,0.0,0.8253643235245853
AI,1,1,1,0.0,0.0,0.8734444064025071
AI,1,1,1,0.0,0.0,0.80935704497302
AI,1,1,0,0.0,0.0,0.9185395692705474
AI,1,1,0,0.0,0.0,0.8870712697070392
HUMAN,1,1,1,0.0,0.8,0.7712612153624467
AI,0,0,0,0.0,0.0,0.9767522991772906
AI,0,0,0,0.0,0.0,0.9880333339142336
HUMAN,1,0,0,1.0,1.8,0.639245716481906
AI,1,1,0,0.0,0.0,0.893920325859457
AI,0,0,1,0.0,0.0,0.9745263763502775
AI,0,0,0,0.0,0.0,0.9771928582838157
AI,0,0,0,0.0,0.0,0.9765858987205779
AI,1,1,0,0.0,0.0,0.8972853373236804
AI,1,1,0,0.0,0.0,0.9172075109524718
HUMAN,1,1,0,0.0,0.8,0.5475801950733021
HUMAN,0,0,0,0.0,0.8,0.5519330167229503
HUMAN,0,0,1,0.0,0.8,0.6795604303162768
AI,1,1,0,0.0,0.0,0.7899342044721187
AI,1,1,1,0.0,0.0,0.7966275999575861
HUMAN,0,0,0,0.0,0.8,0.6074174261783891
AI,1,1,1,0.0,0.0,0.8241077972449705
HUMAN,0,0,0,0.0,0.8,0.6543582544140063
AI,1,1,1,0.0,0.0,0.8267730257070494
AI,1,1,1,0.0,0.0,0.9075458323700337
AI,1,1,0,0.0,0.0,0.893335833627358
AI,1,1,0,0.0,0.0,0.7909982865934105
HUMAN,0,0,0,0.0,0.8,0.7844769181486164
AI,0,1,0,1.0,1.0,0.86627661639298
AI,0,0,1,0.0,0.0,0.9780308757728025
HUMAN,0,0,1,0.0,0.8,0.6970590270521811
HUMAN,1,1,0,0.0,0.8,0.5646091918324518
AI,0,0,0,0.0,0.0,0.9763120906255943
AI,1,1,0,0.0,0.0,0.9109013173267954
HUMAN,0,1,1,1.0,1.8,0.5706854574558475
AI,0,0,1,0.0,0.0,0.9777191148703912
AI,1,1,1,0.0,0.0,0.8768070158875902
AI,1,1,0,0.0,0.0,0.8867846890803982
AI,0,0,1,0.0,0.0,0.9923116326598074
HUMAN,0,0,0,0.0,0.8,0.6117820962891356
AI,1,1,1,0.0,0.0,0.8977322321163126
AI,1,1,0,0.0,0.0,0.906289217754502
AI,1,1,0,0.0,0.0,0.889586804383719
AI,1,1,1,0.0,0.0,0.9006136243882077
AI,1,1,0,0.0,0.0,0.8828392801789173
AI,1,1,0,0.0,0.0,0.8497828617068602
HUMAN,1,1,1,0.0,0.8,0.5992477540146932
AI,0,0,0,0.0,0.0,0.970224194760176
HUMAN,0,1,1,1.0,1.8,0.7089675958197613
HUMAN,0,0,0,0.0,0.8,0.643281425306937
HUMAN,1,0,1,1.0,1.8,0.724181525272644
AI,0,0,0,0.0,0.0,0.9784502419331251
HUMAN,1,1,0,0.0,0.8,0.541964774278789
AI,1,1,0,0.0,0.0,0.8271463468926357
HUMAN,0,0,1,0.0,0.8,0.7107981739041026
AI,1,1,0,0.0,0.0,0.82969252908544
AI,1,1,1,0.0,0.0,0.8235816975427659
AI,1,1,1,0.0,0.0,0.8544415180165366
HUMAN,1,1,0,0.0,0.8,0.5249530327586421
HUMAN,0,0,0,0.0,0.8,0.5232518290623249
AI,1,1,1,0.0,0.0,0.8876247950433477
HUMAN,0,0,0,0.0,0.8,0.5265089332928339
AI,1,1,1,0.0,0.0,0.8809856591910045
AI,1,1,1,0.0,0.0,0.8947367531004445
AI,1,1,1,0.0,0.0,0.8884450212612542
AI,0,0,1,0.0,0.0,0.9777776235269461
AI,1,1,0,0.0,0.0,0.852051697704759
AI,1,1,1,0.0,0.0,0.8719429049807104
AI,1,1,0,0.0,0.0,0.8907828613081754
AI,1,1,0,0.0,0.0,0.8608619869724183
AI,1,1,0,0.0,0.0,0.8285515441504815
AI,1,1,1,0.0,0.0,0.8339591927523371
HUMAN,1,1,1,0.0,0.8,0.6781308044905964
AI,0,0,0,0.0,0.0,0.9780053981871332
AI,0,1,1,1.0,1.0,0.8652496373189077
AI,1,1,1,0.0,0.0,0.8284406842069696
AI,1,1,1,0.0,0.0,0.909839796877927
AI,0,1,1,1.0,1.0,0.8833289605818431
AI,1,1,1,0.0,0.0,0.8611827618729816
AI,1,1,0,0.0,0.0,0.8617799102331082
AI,0,1,0,1.0,1.0,0.8125482355910785
AI,0,1,1,1.0,1.0,0.870166014431024
AI,0,0,0,0.0,0.0,0.9929476533408321
HUMAN,1,1,0,0.0,0.8,0.6246036017145059
HUMAN,0,0,1,0.0,0.8,0.572760968160751
AI,1,1,1,0.0,0.0,0.9065618634060897
AI,1,1,0,0.0,0.0,0.90424038146849
HUMAN,0,0,1,0.0,0.8,0.5515092272511486
HUMAN,0,0,0,0.0,0.8,0.5741498894341842
HUMAN,0,1,1,1.0,1.8,0.7027161879229393
AI,1,1,1,0.0,0.0,0.9457721018209867
AI,0,0,0,0.0,0.0,0.9730148226921586
AI,0,1,1,1.0,1.0,0.8081126903085145
AI,1,1,0,0.0,0.0,0.8823729762064323
AI,1,1,1,0.0,0.0,0.876599275567062
AI,1,1,1,0.0,0.0,0.9067600255538923
AI,1,1,0,0.0,0.0,0.8588553007444097
AI,1,1,0,0.0,0.0,0.8824018288009474
AI,1,1,1,0.0,0.0,0.9055896988401522
AI,0,1,1,1.0,1.0,0.8813592680334118
HUMAN,1,1,0,0.0,0.8,0.6025973896517974
AI,0,1,1,1.0,1.0,0.8877725301358025
AI,0,0,0,0.0,0.0,0.9881641779612734
HUMAN,1,0,1,1.0,1.8,0.7389890258139691
AI,1,1,0,0.0,0.0,0.8892011749190228
AI,1,1,1,0.0,0.0,0.8400199511158635
HUMAN,0,0,1,0.0,0.8,0.5751785952228131
AI,1,1,1,0.0,0.0,0.7923881281119409
AI,0,1,1,1.0,1.0,0.8327701952469726
AI,0,0,1,0.0,0.0,0.977363937718026
AI,0,0,1,0.0,0.0,0.9888371106701467
AI,1,1,0,0.0,0.0,0.9058619503392563
AI,1,1,1,0.0,0.0,0.9052599423053216
AI,1,1,0,0.0,0.0,0.9172462499803762
AI,1,1,0,0.0,0.0,0.873926664891634
HUMAN,1,1,0,0.0,0.8,0.6347040660305767
AI,0,0,0,0.0,0.0,0.9782185638703672
HUMAN,1,1,0,0.0,0.8,0.5886432668763703
AI,1,1,0,0.0,0.0,0.9146790712273392
AI,0,0,0,0.0,0.0,0.9769358742480648
AI,1,1,0,0.0,0.0,0.8803184262017758
AI,1,1,1,0.0,0.0,0.9149560274520343
AI,1,1,1,0.0,0.0,0.8822467912228614
AI,1,1,1,0.0,0.0,0.8277055051907037
AI,1,1,1,0.0,0.0,0.8296268273804726
AI,0,0,1,0.0,0.0,0.9826575879743505
AI,1,1,1,0.0,0.0,0.8878529769446033
AI,0,0,0,0.0,0.0,0.9731084492459643
HUMAN,1,0,1,1.0,1.8,0.5865384414220011
AI,0,1,0,1.0,1.0,0.9065303916266163
AI,0,0,1,0.0,0.0,0.9722743928887967
AI,1,1,1,0.0,0.0,0.9020788504628842
AI,1,1,1,0.0,0.0,0.8298494668162085
AI,0,0,1,0.0,0.0,0.978433812939509
HUMAN,0,1,1,1.0,1.8,0.5653215813291257
AI,0,0,1,0.0,0.0,0.9820970732765796
HUMAN,1,1,0,0.0,0.8,0.6546201620096994
HUMAN,1,1,1,0.0,0.8,0.5856622448904769
AI,1,1,0,0.0,0.0,0.8517000934706008
AI,0,0,1,0.0,0.0,0.9944807696759406
AI,1,1,1,0.0,0.0,0.9041074823018477
AI,1,1,0,0.0,0.0,0.898493275289443
AI,0,1,1,1.0,1.0,0.8260031645430805
AI,1,1,1,0.0,0.0,0.9236707480724302
AI,1,1,0,0.0,0.0,0.9161617857482593
AI,0,1,0,1.0,1.0,0.8804889447479178
HUMAN,1,0,1,1.0,1.8,0.6413767334147893
AI,0,0,0,0.0,0.0,0.9716479340393699
AI,0,1,0,1.0,1.0,0.9150331797149246
HUMAN,0,0,1,0.0,0.8,0.7219359284922511
AI,1,1,1,0.0,0.0,0.8296007488519959
AI,1,1,0,0.0,0.0,0.8898962506511777
AI,1,1,1,0.0,0.0,0.8316092366696026
AI,1,1,0,0.0,0.0,0.8240720178658103
HUMAN,1,1,1,0.0,0.8,0.5830363733342446
AI,0,0,0,0.0,0.0,0.9885333533452295
AI,1,1,1,0.0,0.0,0.9230646594266666
AI,1,1,1,0.0,0.0,0.886969802778563
AI,0,0,0,0.0,0.0,0.9776757049424589
AI,0,0,0,0.0,0.0,0.9778562406541268
AI,0,0,1,0.0,0.0,0.9895936471567096
AI,1,1,1,0.0,0.0,0.9099204008073197
AI,1,1,0,0.0,0.0,0.9047853026422719
AI,1,1,1,0.0,0.0,0.8242548164425729
HUMAN,1,0,1,1.0,1.8,0.5767601915271173
AI,0,0,1,0.0,0.0,0.9916445033312187
AI,0,0,0,0.0,0.0,0.9900071190791794
AI,1,1,1,0.0,0.0,0.9101993796790152
HUMAN,1,1,0,0.0,0.8,0.6884683040955941
HUMAN,1,1,0,0.0,0.8,0.5355406442681977
AI,1,1,0,0.0,0.0,0.920199878837504
AI,1,1,1,0.0,0.0,0.869730054616992
AI,1,1,0,0.0,0.0,0.900938154385158
AI,1,1,0,0.0,0.0,0.8258996296852986
AI,0,0,1,0.0,0.0,0.9780093249989761
HUMAN,0,0,1,0.0,0.8,0.5537141892557809
AI,1,1,1,0.0,0.0,0.8653216507650665
AI,1,1,1,0.0,0.0,0.9123399470232437
HUMAN,0,0,0,0.0,0.8,0.5421005358543616
HUMAN,1,1,0,0.0,0.8,0.7320790910891836
AI,1,1,1,0.0,0.0,0.8987192504474244
AI,1,1,0,0.0,0.0,0.8434629896648509
AI,0,0,1,0.0,0.0,0.9724261021092473
AI,1,1,0,0.0,0.0,0.8252368143322333
HUMAN,1,0,1,1.0,1.8,0.5275093566923967
AI,0,0,1,0.0,0.0,0.9863832279121065
AI,1,1,1,0.0,0.0,0.8230852613447727
AI,0,1,0,1.0,1.0,0.8258996296852986
AI,1,1,1,0.0,0.0,0.827478652361177
AI,1,1,1,0.0,0.0,0.8774838333655086
AI,0,1,1,1.0,1.0,0.8239970801755081
AI,0,0,1,0.0,0.0,0.9743586125946598
AI,1,1,0,0.0,0.0,0.8867043782355237
AI,1,1,1,0.0,0.0,0.9459104045717398
AI,1,1,0,0.0,0.0,0.88086516287935
HUMAN,0,0,0,0.0,0.8,0.5867739119993082
AI,1,1,1,0.0,0.0,0.9073153902479272
AI,1,1,0,0.0,0.0,0.8189028541371666
AI,1,1,1,0.0,0.0,0.874167614129779
AI,0,0,0,0.0,0.0,0.9891664313957333
AI,1,1,1,0.0,0.0,0.90473541986009
AI,1,1,0,0.0,0.0,0.9055675577313552
AI,0,0,0,0.0,0.0,0.9790682443302278
AI,1,1,0,0.0,0.0,0.8792717789931407
HUMAN,1,0,1,1.0,1.8,0.5718045392261282
AI,0,1,0,1.0,1.0,0.875111906833643
HUMAN,1,1,1,0.0,0.8,0.5885600037423112
HUMAN,0,0,0,0.0,0.8,0.6034675236738687
AI,0,0,0,0.0,0.0,0.987564392024195
AI,0,0,0,0.0,0.0,0.9742853041079664
AI,1,1,0,0.0,0.0,0.8983282476420376
AI,0,0,0,0.0,0.0,0.9733710595230867
AI,1,1,1,0.0,0.0,0.8755972595676764
HUMAN,0,0,0,0.0,0.8,0.5601257205619381
AI,1,1,0,0.0,0.0,0.8293838583780506
HUMAN,0,0,0,0.0,0.8,0.6194029909320141
AI,0,0,0,0.0,0.0,0.9765615701577122
AI,1,1,0,0.0,0.0,0.911904327019702
AI,0,0,0,0.0,0.0,0.9797660407844385
AI,1,1,1,0.0,0.0,0.8287317214193111
AI,1,1,0,0.0,0.0,0.8281752914140494
HUMAN,0,0,1,0.0,0.8,0.5451698771399947
AI,1,1,1,0.0,0.0,0.8803489316942331
AI,1,1,0,0.0,0.0,0.8821490840485462
HUMAN,1,1,0,0.0,0.8,0.5604573114597637
AI,1,1,1,0.0,0.0,0.91286100918347
AI,1,1,1,0.0,0.0,0.8580211342771473
AI,1,1,1,0.0,0.0,0.8716261764824885
AI,0,0,0,0.0,0.0,0.9825254945569202
AI,1,1,0,0.0,0.0,0.9168633830413764
AI,1,1,0,0.0,0.0,0.9015115686274265
AI,0,0,0,0.0,0.0,0.9773723953674963
AI,1,1,1,0.0,0.0,0.8235650360479998
AI,1,1,0,0.0,0.0,0.8697149146876312
AI,1,1,1,0.0,0.0,0.887740402012232
HUMAN,0,0,0,0.0,0.8,0.7490163830321855
AI,0,0,1,0.0,0.0,0.9874360154826293
HUMAN,0,0,0,0.0,0.8,0.5984491278352554
AI,0,1,1,1.0,1.0,0.8221847148688626
AI,1,1,1,0.0,0.0,0.8666505952907994
HUMAN,0,0,0,0.0,0.8,0.5666450264394619
HUMAN,1,0,1,1.0,1.8,0.5691874135999184
AI,0,0,0,0.0,0.0,0.9733871166064534
AI,1,1,0,0.0,0.0,0.8759304441589204
AI,1,1,1,0.0,0.0,0.9212926754701296
AI,1,1,0,0.0,0.0,0.902659877474212
AI,0,0,0,0.0,0.0,0.9773724829580072
AI,1,1,0,0.0,0.0,0.8885214268755426
HUMAN,1,1,0,0.0,0.8,0.6452137377806029
AI,0,0,0,0.0,0.0,0.9806654863353887
AI,0,0,0,0.0,0.0,0.9667509685876334
AI,1,1,0,0.0,0.0,0.8833012980623194
AI,1,1,1,0.0,0.0,0.8691066009899
HUMAN,0,0,0,0.0,0.8,0.7639439415045455
HUMAN,0,0,0,0.0,0.8,0.6095583904980797
AI,1,1,1,0.0,0.0,0.9009390619483504
AI,0,0,1,0.0,0.0,0.9863368254690442
AI,1,1,1,0.0,0.0,0.8804727350974408
AI,0,1,0,1.0,1.0,0.8621618112135057
AI,0,0,0,0.0,0.0,0.9828703264932439
AI,0,1,1,1.0,1.0,0.9246874590093885
AI,0,0,1,0.0,0.0,0.9794612541783279
AI,0,1,0,1.0,1.0,0.8605238402454191
AI,0,0,0,0.0,0.0,0.9823249882320664
HUMAN,1,1,0,0.0,0.8,0.594596231963137
AI,0,0,0,0.0,0.0,0.98142969205387
AI,1,1,1,0.0,0.0,0.8834864855787335
AI,1,1,0,0.0,0.0,0.869321796739501
AI,1,1,0,0.0,0.0,0.9035201772142294
AI,0,0,0,0.0,0.0,0.9778397660278509
AI,0,0,1,0.0,0.0,0.9858401734438964
HUMAN,0,0,1,0.0,0.8,0.5748781338237066
AI,1,1,1,0.0,0.0,0.8166683088687421
HUMAN,1,1,0,0.0,0.8,0.6089551361598662
HUMAN,0,0,0,0.0,0.8,0.5613052689424516
AI,1,1,1,0.0,0.0,0.9378875497078736
AI,1,1,0,0.0,0.0,0.8709835436188215
HUMAN,1,1,0,0.0,0.8,0.7268702104033089
AI,1,1,1,0.0,0.0,0.8251529388504985
AI,0,0,0,0.0,0.0,0.9801933877922019
HUMAN,0,0,0,0.0,0.8,0.6298382033099917
AI,1,1,0,0.0,0.0,0.8253092138654422
AI,0,0,1,0.0,0.0,0.9892910790257422
AI,0,0,0,0.0,0.0,0.989159522542953
AI,1,1,0,0.0,0.0,0.8586741059820439
HUMAN,1,0,1,1.0,1.8,0.608032382309845
AI,0,0,1,0.0,0.0,0.9732404729855125
HUMAN,0,0,1,0.0,0.8,0.5275839817451875
HUMAN,1,0,1,1.0,1.8,0.5981824040715343
AI,1,1,0,0.0,0.0,0.9038881038538615
AI,0,0,0,0.0,0.0,0.9890475261346016
AI,1,1,1,0.0,0.0,0.8090466367659298
AI,1,1,0,0.0,0.0,0.9168903237956025
HUMAN,1,1,0,0.0,0.8,0.7702726537434005
AI,0,0,1,0.0,0.0,0.9734885409811523
AI,1,1,0,0.0,0.0,0.9195893513791219
AI,1,1,1,0.0,0.0,0.8345956657216622
AI,1,1,0,0.0,0.0,0.8172901613886443
HUMAN,1,1,0,0.0,0.8,0.5454046849341436
AI,1,1,1,0.0,0.0,0.9144337640091138
HUMAN,1,1,0,0.0,0.8,0.73746606219875
AI,0,0,1,0.0,0.0,0.9884950923589081
HUMAN,1,1,1,0.0,0.8,0.7163599955551355
AI,1,1,0,0.0,0.0,0.8689842646216469
AI,0,1,0,1.0,1.0,0.8255142142327465
AI,1,1,0,0.0,0.0,0.8614470562591162
AI,0,0,1,0.0,0.0,0.9876056476055337
AI,1,1,0,0.0,0.0,0.9044983185086078
AI,1,1,1,0.0,0.0,0.9366126658759392
AI,1,1,0,0.0,0.0,0.8069987756533779
HUMAN,0,0,1,0.0,0.8,0.5561438401963903
HUMAN,1,1,0,0.0,0.8,0.560862019252484
AI,1,1,1,0.0,0.0,0.9072763636579714
AI,1,1,1,0.0,0.0,0.8142518318200622
AI,1,1,0,0.0,0.0,0.8907291569866717
AI,1,1,0,0.0,0.0,0.8704269254975155
AI,0,1,1,1.0,1.0,0.9307288601279613
AI,1,1,0,0.0,0.0,0.9241167100236046
HUMAN,1,1,0,0.0,0.8,0.7723567510421807
AI,0,0,0,0.0,0.0,0.977797818217358
AI,0,1,1,1.0,1.0,0.8766413856568196
AI,0,0,0,0.0,0.0,0.993982195997898
AI,1,1,1,0.0,0.0,0.8927429780099171
AI,1,1,1,0.0,0.0,0.9013382752698705
AI,1,1,0,0.0,0.0,0.8236587559427256
AI,0,0,1,0.0,0.0,0.9916561477326462
AI,1,1,1,0.0,0.0,0.8999360591491721
HUMAN,0,0,0,0.0,0.8,0.5888899048906753
AI,1,1,1,0.0,0.0,0.9052921535825227
AI,1,1,0,0.0,0.0,0.8999212653149942
AI,1,1,0,0.0,0.0,0.8851434097771819
HUMAN,0,0,0,0.0,0.8,0.5555016688933324
HUMAN,1,1,1,0.0,0.8,0.5504547330211229
HUMAN,1,1,0,0.0,0.8,0.5787273930888986
AI,1,1,1,0.0,0.0,0.8270367036724208
HUMAN,0,0,1,0.0,0.8,0.5562569280964472
AI,0,0,1,0.0,0.0,0.9855181436333545
AI,0,0,1,0.0,0.0,0.9886553612659635
AI,1,1,1,0.0,0.0,0.878336822083066
AI,0,1,1,1.0,1.0,0.9072168676877681
HUMAN,1,1,0,0.0,0.8,0.7056032838412889
AI,0,0,0,0.0,0.0,0.9851192359755045
AI,1,1,1,0.0,0.0,0.8269415558343912
HUMAN,0,0,0,0.0,0.8,0.5944310718075513
AI,0,1,1,1.0,1.0,0.8239170992424365
HUMAN,0,0,0,0.0,0.8,0.5358598385363079
HUMAN,1,1,1,0.0,0.8,0.5942773427044108
AI,1,1,1,0.0,0.0,0.8974097513996862
AI,0,0,1,0.0,0.0,0.9710626092313552
AI,1,1,1,0.0,0.0,0.8696530984279673
AI,1,1,1,0.0,0.0,0.9107291742440575
HUMAN,0,0,1,0.0,0.8,0.5882451238120703
AI,1,1,1,0.0,0.0,0.8869620725682801
HUMAN,0,0,1,0.0,0.8,0.5121320579421877
AI,0,1,1,1.0,1.0,0.8189441413718876
AI,0,0,0,0.0,0.0,0.9773168905477977
AI,0,0,0,0.0,0.0,0.9697653582302742
AI,1,1,1,0.0,0.0,0.8812394754447164
AI,1,1,0,0.0,0.0,0.906239315947863
AI,0,1,0,1.0,1.0,0.868309179607669
AI,1,1,0,0.0,0.0,0.9380830016803229
HUMAN,1,1,0,0.0,0.8,0.7618328390544268
AI,1,1,0,0.0,0.0,0.8827715325475263
HUMAN,0,0,1,0.0,0.8,0.5671347733955937
AI,0,0,0,0.0,0.0,0.9895618644562836
AI,1,1,0,0.0,0.0,0.8959838286073305
AI,0,1,1,1.0,1.0,0.913051965682997
HUMAN,1,1,0,0.0,0.8,0.7793443442097845
AI,1,1,0,0.0,0.0,0.8830995179568472
AI,1,1,1,0.0,0.0,0.9018736228971924
HUMAN,1,1,0,0.0,0.8,0.691930042820502
AI,0,0,1,0.0,0.0,0.9771947460560061
AI,1,1,0,0.0,0.0,0.923335430004253
AI,1,1,0,0.0,0.0,0.8777526420947218
AI,0,1,1,1.0,1.0,0.8871709934737609
AI,1,1,1,0.0,0.0,0.8846244969563204
AI,0,1,0,1.0,1.0,0.8511294380751586
AI,0,0,0,0.0,0.0,0.9855085584005621
AI,1,1,0,0.0,0.0,0.8237961206077069
AI,0,1,1,1.0,1.0,0.882007322449551
AI,0,0,0,0.0,0.0,0.9884058532493071
HUMAN,0,0,1,0.0,0.8,0.5630922440275284
AI,0,0,0,0.0,0.0,0.9682578647961262
AI,1,1,0,0.0,0.0,0.8832863230814578
AI,0,0,1,0.0,0.0,0.9953297435219798
AI,1,1,0,0.0,0.0,0.9025927165347861
HUMAN,1,0,1,1.0,1.8,0.7314461934696834
AI,0,1,1,1.0,1.0,0.9115387183625911
AI,0,0,0,0.0,0.0,0.9808183053686977
AI,1,1,0,0.0,0.0,0.857748763848436
AI,0,0,1,0.0,0.0,0.98142969205387
HUMAN,1,1,0,0.0,0.8,0.7278469875468129
AI,1,1,0,0.0,0.0,0.8605166417944284
HUMAN,0,0,0,0.0,0.8,0.5538557427041625
AI,1,1,1,0.0,0.0,0.8887444525719159
AI,1,1,0,0.0,0.0,0.8865700612049052
AI,0,0,1,0.0,0.0,0.975947825919347
AI,1,1,1,0.0,0.0,0.824163144055694
AI,0,0,0,0.0,0.0,0.9877403563958426
AI,1,1,0,0.0,0.0,0.8859175724903284
AI,1,1,0,0.0,0.0,0.8719061949955258
AI,1,1,0,0.0,0.0,0.8867259231212229
AI,1,1,1,0.0,0.0,0.9139362898769836
AI,0,0,1,0.0,0.0,0.9892895686227152
AI,1,1,1,0.0,0.0,0.8617852071545856
AI,1,1,0,0.0,0.0,0.8592120125098424
HUMAN,1,1,0,0.0,0.8,0.7674322828681502
AI,1,1,1,0.0,0.0,0.906037505052581
HUMAN,0,1,1,1.0,1.8,0.7286995185743205
AI,0,0,0,0.0,0.0,0.9887753272696609
AI,1,1,1,0.0,0.0,0.8884973643854883
HUMAN,1,1,1,0.0,0.8,0.6645769552683076
AI,1,1,0,0.0,0.0,0.9151616583867253
AI,0,1,1,1.0,1.0,0.9019287030032211
AI,1,1,1,0.0,0.0,0.9264978743268244
AI,1,1,0,0.0,0.0,0.8871732359660932
HUMAN,1,1,0,0.0,0.8,0.775722065913901
AI,0,0,0,0.0,0.0,0.9893730844335011
AI,1,1,0,0.0,0.0,0.9009436532176146
HUMAN,1,1,0,0.0,0.8,0.6598772503297032
AI,0,0,0,0.0,0.0,0.9765990811226224
AI,1,1,1,0.0,0.0,0.8682739673279226
AI,1,1,0,0.0,0.0,0.9063374321486816
HUMAN,1,1,1,0.0,0.8,0.6311111831632157
AI,1,1,0,0.0,0.0,0.8194170295895485
AI,1,1,0,0.0,0.0,0.8816793604751872
AI,0,0,0,0.0,0.0,0.9779144107815388
AI,0,0,1,0.0,0.0,0.9724289711752633
HUMAN,0,1,0,1.0,1.8,0.6120196041529071
HUMAN,1,1,0,0.0,0.8,0.6817073527585277
AI,1,1,1,0.0,0.0,0.935332204997423
HUMAN,1,0,1,1.0,1.8,0.5945673441190188
AI,1,1,1,0.0,0.0,0.8974834780274433
AI,1,1,1,0.0,0.0,0.8704330774365916
HUMAN,0,0,0,0.0,0.8,0.5518473109706993
AI,1,1,0,0.0,0.0,0.8403146777876696
AI,1,1,0,0.0,0.0,0.8308923970985657
AI,1,1,1,0.0,0.0,0.819311827902158
HUMAN,1,1,0,0.0,0.8,0.5645497947085614
AI,1,1,1,0.0,0.0,0.8964890780961732
AI,1,1,0,0.0,0.0,0.9057879249704921
AI,1,1,1,0.0,0.0,0.8639118087837367
AI,1,1,1,0.0,0.0,0.8231147017072405
AI,1,1,0,0.0,0.0,0.915268669119215
AI,0,0,0,0.0,0.0,0.9744519933477532
AI,1,1,1,0.0,0.0,0.9093337712244806
HUMAN,1,1,0,0.0,0.8,0.5635694515077669
AI,0,0,0,0.0,0.0,0.9821650498127809
AI,1,1,0,0.0,0.0,0.903320875588426
AI,1,1,0,0.0,0.0,0.9043358323282815
AI,1,1,0,0.0,0.0,0.9071074679935414
AI,0,0,1,0.0,0.0,0.9776693936728097
AI,1,1,0,0.0,0.0,0.8606954665871402
HUMAN,1,1,1,0.0,0.8,0.5491898418791348
AI,0,0,0,0.0,0.0,0.9782564235823422
AI,0,0,1,0.0,0.0,0.9773344896189802
AI,1,1,0,0.0,0.0,0.8882729821501949
AI,1,1,0,0.0,0.0,0.8729733391426541
AI,1,0,1,1.0,1.0,0.9794370660153717
AI,1,1,1,0.0,0.0,0.9112883680156445
AI,1,1,0,0.0,0.0,0.9118327990336226
